"routes3.shipmentorigindesc";"routes3.Latitude.x";"routes3.Longitude.x";"routes3.shipmentdestinationdesc";"routes3.Latitude.y";"routes3.Longitude.y"
"13701";"MSD Singapore West";1.283333333;103.85;"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85
"13703";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85
"13713";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13714";"AUSTRIA - (Lactosan) Kapfenberg";47.443329;15.279191;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13715";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13717";"West Point - Bldg 56";40.209052;-75.296471;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13718";"MSD Haarlem";52.387388;4.646219;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13719";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13723";"IRELAND - MSD Swords";53.31666667;-6.233333;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13729";"Mirabel France";44.144405;1.419822;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13734";"Malvern PA";38.883333;-77;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13738";"NEW ZEALAND - MSD New Zealand Auckland";-41.3;174.783333;"SINGAPORE - MSD Singapore Singapore";1.283333333;103.85
"13771";"MSD Haarlem";52.387388;4.646219;"Slovenia";46.05;14.516667
"13772";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"South Africa";-25.7;28.216667
"13775";"MSD Haarlem";52.387388;4.646219;"South Africa";-25.7;28.216667
"13784";"MSD Spain";40.463667;-3.74922;"South Africa";-25.7;28.216667
"13786";"SINGAPORE - (Zuelligpharma - LDC) Singapore";1.283333333;103.85;"South Africa";-25.7;28.216667
"13789";"Cramlington UK";55.086136;-1.5808;"South Africa";-25.7;28.216667
"13822";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"South Africa";-25.7;28.216667
"13835";"Mirabel France";44.144405;1.419822;"South Africa";-25.7;28.216667
"13851";"Huahai Pharma. China";39.91666667;116.383333;"South Africa";-25.7;28.216667
"13872";"MSD South Africa";-25.7;28.216667;"South Africa";-25.7;28.216667
"13886";"West Point - Bldg 56";40.209052;-75.296471;"South Africa";-25.7;28.216667
"13891";"Wilson NC";35.721269;-77.91554;"South Africa";-25.7;28.216667
"13898";"USA  PA (PCI) Philadelphia ";40.209052;-75.296471;"South Africa";-25.7;28.216667
"13930";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SOUTH AFRICA - (UTi Pharma) Johannesburg";-25.7;28.216667
"13938";"Wilson NC";35.721269;-77.91554;"SOUTH AFRICA - MSD Mirdrand";-25.7;28.216667
"13940";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SOUTH AFRICA  (Triple FFF) Lesotho";-25.7;28.216667
"13942";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"South Korea";35.907757;127.766922
"13944";"IRELAND - MSD Swords";53.31666667;-6.233333;"South Korea";35.907757;127.766922
"13947";"NETHERLANDS - MSD Oss";51.76118;5.514048;"South Korea";35.907757;127.766922
"13955";"MSD Haarlem";52.387388;4.646219;"South Korea";35.907757;127.766922
"13982";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"South Korea";35.907757;127.766922
"13984";"MSD China";39.91666667;116.383333;"South Korea";35.907757;127.766922
"13996";"Mirabel France";44.144405;1.419822;"South Korea";35.907757;127.766922
"14006";"USA - GA Suwanee OFC";34.05149;-84.0713;"South Korea";35.907757;127.766922
"14034";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"South Korea";35.907757;127.766922
"14035";"West Point - Bldg 56";40.209052;-75.296471;"South Korea";35.907757;127.766922
"14039";"Cramlington UK";55.086136;-1.5808;"South Korea";35.907757;127.766922
"14045";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"South Korea";35.907757;127.766922
"14081";"MSD Korea Hanmi";37.55;126.983333;"SOUTH KOREA - (Zuelligpharma)";37.55;126.983333
"14082";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14083";"IRELAND - MSD Swords";53.31666667;-6.233333;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14085";"MSD Haarlem";52.387388;4.646219;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14096";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14105";"West Point - Bldg 56";40.209052;-75.296471;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14115";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14117";"USA - GA Suwanee OFC";34.05149;-84.0713;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14153";"MSD Singapore West";1.283333333;103.85;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14158";"Mirabel France";44.144405;1.419822;"SOUTH KOREA - MSD Korea Seoul";37.55;126.983333
"14189";"Cramlington UK";55.086136;-1.5808;"Spain";40.463667;-3.74922
"14190";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Spain";40.463667;-3.74922
"14192";"MSD Haarlem";52.387388;4.646219;"Spain";40.463667;-3.74922
"14197";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Spain";40.463667;-3.74922
"14221";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Spain";40.463667;-3.74922
"14233";"Mirabel France";44.144405;1.419822;"Spain";40.463667;-3.74922
"14255";"Ballydine IRL";53.31666667;-6.233333;"Spain";40.463667;-3.74922
"14291";"Huahai Pharma. China";39.91666667;116.383333;"Spain";40.463667;-3.74922
"14317";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Spain";40.463667;-3.74922
"14347";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14348";"IRELAND - MSD Swords";53.31666667;-6.233333;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14350";"Cramlington UK";55.086136;-1.5808;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14358";"MSD Haarlem";52.387388;4.646219;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14361";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14369";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14384";"Mirabel France";44.144405;1.419822;"SPAIN - (Logista Pharma) Madrid";40.4;-3.683333
"14421";"MSD Haarlem";52.387388;4.646219;"SPAIN - (T2 Picking) Toledo";40.4;-3.683333
"14430";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SPAIN - MSD Madrid";40.4;-3.683333
"14436";"CANADA - (LSU) Quebec";47.721403;-85.77933;"SPAIN - MSD Madrid";40.4;-3.683333
"14439";"Ballydine IRL";53.31666667;-6.233333;"SPAIN - MSD Madrid";40.4;-3.683333
"14444";"MSD Haarlem";52.387388;4.646219;"SPAIN - MSD Madrid";40.4;-3.683333
"14453";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Sri Lanka";6.916666667;79.833333
"14454";"MSD Haarlem";52.387388;4.646219;"Sri Lanka";6.916666667;79.833333
"14469";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Sri Lanka";6.916666667;79.833333
"14486";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SRI LANKA - (Baurs) Colombo";6.916666667;79.833333
"14487";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"SRI LANKA - (Baurs) Colombo";6.916666667;79.833333
"14489";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SRI LANKA - (Baurs) Colombo";6.916666667;79.833333
"14503";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Sweden";60.128161;18.643501
"14505";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Sweden";60.128161;18.643501
"14523";"MSD Haarlem";52.387388;4.646219;"Sweden";60.128161;18.643501
"14563";"MSD Haarlem";52.387388;4.646219;"SWEDEN - (Oriola) Molnlycke";59.33333333;18.05
"14565";"IRELAND - MSD Swords";53.31666667;-6.233333;"SWEDEN - (Tamro AB) Kungens Kurva";59.268204;17.911804
"14567";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SWEDEN - (Tamro AB) Kungens Kurva";59.268204;17.911804
"14568";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SWEDEN - (Tamro AB) Kungens Kurva";59.268204;17.911804
"14629";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Switzerland";46.818188;8.227512
"14630";"MSD Haarlem";52.387388;4.646219;"Switzerland";46.818188;8.227512
"14633";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"Switzerland";46.818188;8.227512
"14637";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Switzerland";46.818188;8.227512
"14643";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Switzerland";46.818188;8.227512
"14650";"Mirabel France";44.144405;1.419822;"Switzerland";46.818188;8.227512
"14660";"Cramlington UK";55.086136;-1.5808;"Switzerland";46.818188;8.227512
"14763";"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624;"Switzerland";46.818188;8.227512
"14772";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14774";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14814";"Mirabel France";44.144405;1.419822;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14858";"IRELAND - MSD Swords";53.31666667;-6.233333;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14898";"MSD Haarlem";52.387388;4.646219;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14976";"Cramlington UK";55.086136;-1.5808;"SWITZERLAND - (Alloga AG) Burgdorf";52.44702;10.005624
"14990";"MSD Haarlem";52.387388;4.646219;"SWITZERLAND - (Voigt) Niederbipp";46.91666667;7.466667
"14996";"Carlow IRL";53.31666667;-6.233333;"SWITZERLAND - (Werthenstein BioPharma) Schachen";46.91666667;7.466667
"14997";"West Point - Bldg 56";40.209052;-75.296471;"SWITZERLAND - (Werthenstein BioPharma) Schachen";46.91666667;7.466667
"14999";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SWITZERLAND - (Werthenstein BioPharma) Schachen";46.91666667;7.466667
"15003";"MSD Haarlem";52.387388;4.646219;"Taiwan";23.69781;120.960515
"15004";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Taiwan";23.69781;120.960515
"15008";"Cramlington UK";55.086136;-1.5808;"Taiwan";23.69781;120.960515
"15009";"Mirabel France";44.144405;1.419822;"Taiwan";23.69781;120.960515
"15010";"West Point - Bldg 56";40.209052;-75.296471;"Taiwan";23.69781;120.960515
"15013";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Taiwan";23.69781;120.960515
"15021";"MSD Spain";40.463667;-3.74922;"Taiwan";23.69781;120.960515
"15028";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Taiwan";23.69781;120.960515
"15067";"IRELAND - MSD Swords";53.31666667;-6.233333;"Taiwan";23.69781;120.960515
"15079";"MSD Singapore South";1.283333333;103.85;"Taiwan";23.69781;120.960515
"15081";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Taiwan";23.69781;120.960515
"15198";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"TAIWAN - (DKSH) Taoyuan City";25.03333333;121.516667
"15199";"IRELAND - MSD Swords";53.31666667;-6.233333;"TAIWAN - (DKSH) Taoyuan City";25.03333333;121.516667
"15200";"NETHERLANDS - MSD Oss";51.76118;5.514048;"TAIWAN - (DKSH) Taoyuan City";25.03333333;121.516667
"15204";"MSD Haarlem";52.387388;4.646219;"TAIWAN - (DKSH) Taoyuan City";25.03333333;121.516667
"15207";"MSD Singapore South";1.283333333;103.85;"TAIWAN - (Ubi Asia) Hsin Chu";25.03333333;121.516667
"15208";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"TAIWAN - (Ubi Asia) Hsin Chu";25.03333333;121.516667
"15210";"Arecibo PR";18.444247;-66.646407;"TAIWAN - (Ubi Asia) Hsin Chu";25.03333333;121.516667
"15211";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"TAIWAN - (Zuellig Pharma) Taipei";25.03333333;121.516667
"15213";"NETHERLANDS - MSD Oss";51.76118;5.514048;"TAIWAN - (Zuellig Pharma) Taipei";25.03333333;121.516667
"15273";"MSD Singapore South";1.283333333;103.85;"TAIWAN - Hsin Chu - (Ubi Asia via ALH)";25.03333333;121.516667
"15274";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"TAIWAN - Taipei - (Zuellig Pharma via ALH)";25.03333333;121.516667
"15276";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"TAIWAN - Taipei - (Zuellig Pharma via ALH)";25.03333333;121.516667
"15286";"MSD Haarlem";52.387388;4.646219;"TAIWAN - Taipei - (Zuellig Pharma via ALH)";25.03333333;121.516667
"15287";"IRELAND - MSD Swords";53.31666667;-6.233333;"TAIWAN - Tao Yuan - (DKSH via ALH)";25.03333333;121.516667
"15294";"NETHERLANDS - MSD Oss";51.76118;5.514048;"TAIWAN - Tao Yuan - (DKSH via ALH)";25.03333333;121.516667
"15300";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Tanzania";-6.8;39.283333
"15302";"USA - GA Suwanee OFC";34.05149;-84.0713;"Texas TX";31.054487;-97.563461
"15309";"Reno OFC";39.529633;-119.813803;"Texas TX";31.054487;-97.563461
"15335";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Thailand";13.75;100.516667
"15336";"MSD Haarlem";52.387388;4.646219;"Thailand";13.75;100.516667
"15337";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Thailand";13.75;100.516667
"15368";"MSD China";39.91666667;116.383333;"Thailand";13.75;100.516667
"15369";"INDONESIA - MSD Indonesia Jakarta";-6.166666667;106.816667;"Thailand";13.75;100.516667
"15385";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Thailand";13.75;100.516667
"15386";"IRELAND - MSD Swords";53.31666667;-6.233333;"Thailand";13.75;100.516667
"15410";"Mirabel France";44.144405;1.419822;"Thailand";13.75;100.516667
"15413";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Thailand";13.75;100.516667
"15482";"West Point - Bldg 56";40.209052;-75.296471;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15483";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15484";"NETHERLANDS - MSD Oss";51.76118;5.514048;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15487";"IRELAND - MSD Swords";53.31666667;-6.233333;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15490";"MSD Haarlem";52.387388;4.646219;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15502";"Mirabel France";44.144405;1.419822;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15508";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15541";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"THAILAND - MSD Thailand Bangkok";13.75;100.516667
"15599";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Tunisie";36.8;10.183333
"15615";"MSD Haarlem";52.387388;4.646219;"Turkey";39.93333333;32.866667
"15616";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Turkey";39.93333333;32.866667
"15617";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Turkey";39.93333333;32.866667
"15619";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Turkey";39.93333333;32.866667
"15620";"Cramlington UK";55.086136;-1.5808;"Turkey";39.93333333;32.866667
"15625";"Mirabel France";44.144405;1.419822;"Turkey";39.93333333;32.866667
"15686";"West Point - Bldg 56";40.209052;-75.296471;"Turkey";39.93333333;32.866667
"15719";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15724";"IRELAND - MSD Swords";53.31666667;-6.233333;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15728";"NETHERLANDS - MSD Oss";51.76118;5.514048;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15737";"West Point - Bldg 56";40.209052;-75.296471;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15757";"MSD Singapore West";1.283333333;103.85;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15763";"MSD Haarlem";52.387388;4.646219;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15764";"Mirabel France";44.144405;1.419822;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15804";"Cramlington UK";55.086136;-1.5808;"TURKEY - MSD Istanbul";39.93333333;32.866667
"15811";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Uganda";0.316666667;32.55
"15815";"Ballydine IRL";53.31666667;-6.233333;"UK - (Catalent) Swindon";51.5;-0.083333
"15817";"Durham NC";35.994033;-78.898619;"UK - (Covance) Harrogate";53.99212;-1.541812
"15819";"USA - MD (FMC) Frederick";39.414269;-77.410541;"UK - (Covance) Harrogate";53.99212;-1.541812
"15821";"Carlow IRL";53.31666667;-6.233333;"UK - (Covance) Harrogate";53.99212;-1.541812
"15825";"West Point - Bldg 56";40.209052;-75.296471;"UK - (Covance) Harrogate";53.99212;-1.541812
"15827";"NETHERLANDS - MSD Oss";51.76118;5.514048;"UK - (DHL) Banbury";51.5;-0.083333
"15828";"IRELAND - MSD Swords";53.31666667;-6.233333;"UK - (DHL) Banbury";51.5;-0.083333
"15837";"Mirabel France";44.144405;1.419822;"UK - (DHL) Banbury";51.5;-0.083333
"15854";"Carlow IRL";53.31666667;-6.233333;"UK - (PCI) Bridgend";51.5;-0.083333
"15856";"GERMANY - (BI) Biberach";48.095147;9.790152;"UK - (PCI) Bridgend";51.5;-0.083333
"15864";"MSD Haarlem";52.387388;4.646219;"UK - (Polar Speed)";51.5;-0.083333
"15873";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Ukraine";48.379433;31.16558
"15904";"Reno OFC";39.529633;-119.813803;"Ukraine";48.379433;31.16558
"15910";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"Ukraine";48.379433;31.16558
"15949";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"United Arab Emirates";24.46666667;54.366667
"15963";"USA - GA Suwanee OFC";34.05149;-84.0713;"United Arab Emirates";24.46666667;54.366667
"15974";"MSD Haarlem";52.387388;4.646219;"United Arab Emirates";24.46666667;54.366667
"16005";"NETHERLANDS - MSD Oss";51.76118;5.514048;"United Arab Emirates";24.46666667;54.366667
"16030";"Cramlington UK";55.086136;-1.5808;"United Arab Emirates";24.46666667;54.366667
"16141";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"United Kingdom";55.378051;-3.435973
"16142";"MSD Haarlem";52.387388;4.646219;"United Kingdom";55.378051;-3.435973
"16143";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"United Kingdom";55.378051;-3.435973
"16144";"NETHERLANDS - MSD Oss";51.76118;5.514048;"United Kingdom";55.378051;-3.435973
"16157";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"United Kingdom";55.378051;-3.435973
"16177";"MSD China";39.91666667;116.383333;"United Kingdom";55.378051;-3.435973
"16194";"Mirabel France";44.144405;1.419822;"United Kingdom";55.378051;-3.435973
"16204";"West Point - Bldg 56";40.209052;-75.296471;"United Kingdom";55.378051;-3.435973
"16327";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Uruguay";-34.85;-56.166667
"16329";"MSD Haarlem";52.387388;4.646219;"Uruguay";-34.85;-56.166667
"16332";"West Point - Bldg 56";40.209052;-75.296471;"Uruguay";-34.85;-56.166667
"16336";"IRELAND - MSD Swords";53.31666667;-6.233333;"URUGUAY - (Cibeles) Montevideo";-34.85;-56.166667
"16337";"NETHERLANDS - MSD Oss";51.76118;5.514048;"URUGUAY - (Cibeles) Montevideo";-34.85;-56.166667
"16338";"Mirabel France";44.144405;1.419822;"URUGUAY - (Cibeles) Montevideo";-34.85;-56.166667
"16340";"MSD Argentina";-34.58333333;-58.666667;"URUGUAY - (Cibeles) Montevideo";-34.85;-56.166667
"16341";"West Point - Bldg 56";40.209052;-75.296471;"URUGUAY - (Cibeles) Montevideo";-34.85;-56.166667
"16344";"West Point - Bldg 56";40.209052;-75.296471;"USA - (WuXi App Tec) Philadelphia";39.952584;-75.165222
"16346";"Reno OFC";39.529633;-119.813803;"USA - FL Miami Lakes";25.908706;-80.308662
"16356";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - FL Miami Lakes";25.908706;-80.308662
"16358";"Duluth OFC";46.786672;-92.100485;"USA - FL Miami Lakes";25.908706;-80.308662
"16366";"Wilson NC";35.721269;-77.91554;"USA - GA Suwanee";34.05149;-84.0713
"16378";"West Point - Bldg 56";40.209052;-75.296471;"USA - GA Suwanee";34.05149;-84.0713
"16394";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - GA Suwanee";34.05149;-84.0713
"16395";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"USA - GA Suwanee";34.05149;-84.0713
"16422";"Duluth OFC";46.786672;-92.100485;"USA - GA Suwanee";34.05149;-84.0713
"16424";"Mirabel France";44.144405;1.419822;"USA - GA Suwanee";34.05149;-84.0713
"16425";"Reno OFC";39.529633;-119.813803;"USA - GA Suwanee";34.05149;-84.0713
"16460";"Las Piedras";-34.85;-56.166667;"USA - IL (Anderson Packaging)";40.633125;-89.398528
"16465";"West Point - Bldg 56";40.209052;-75.296471;"USA - NJ (Hall's) South Plainfield";40.57927;-74.41154
"16467";"West Point - Bldg 56";40.209052;-75.296471;"USA - NJ MSD Kenilworth";40.676491;-74.290703
"16468";"West Point - Bldg 56";40.209052;-75.296471;"USA - NJ MSD Rahway";40.608159;-74.277647
"16469";"Ballydine IRL";53.31666667;-6.233333;"USA - NJ MSD Rahway";40.608159;-74.277647
"16472";"Elkton VA";38.407904;-78.623628;"USA - NJ MSD Rahway";40.608159;-74.277647
"16473";"Elkton VA";38.883333;-77;"USA - NJ MSD Rahway";40.608159;-74.277647
"16475";"Wilson NC";35.721269;-77.91554;"USA - NV (MD Logistics) Reno";39.529633;-119.813803
"16481";"West Point - Bldg 56";40.209052;-75.296471;"USA - NV (MD Logistics) Reno";39.529633;-119.813803
"16486";"MSD Singapore South";1.283333333;103.85;"USA - OH (Patheon) Cincinnati";39.103118;-84.51202
"16487";"Ballydine IRL";53.31666667;-6.233333;"USA - OR (Bend Research) Bend";44.058173;-121.31531
"16490";"Las Piedras";-34.85;-56.166667;"USA - PA (Exel Logistics) Mechanicsburg";40.214256;-77.008588
"16492";"West Point - Bldg 56";40.209052;-75.296471;"USA - PA (Malvern)";40.036218;-75.513812
"16496";"Elkton VA";38.883333;-77;"USA - PA MSD West Point Bldg. 60";40.209052;-75.296471
"16497";"NETHERLANDS - MSD Oss";51.76118;5.514048;"USA - PA MSD West Point Bldg. 60";40.209052;-75.296471
"16500";"Elkton VA";38.407904;-78.623628;"USA - PA MSD West Point Bldg. 60";40.209052;-75.296471
"16508";"Elkton VA";38.883333;-77;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16509";"Wilson NC";35.721269;-77.91554;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16513";"Durham NC";35.994033;-78.898619;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16514";"Elkton VA";38.407904;-78.623628;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16520";"NETHERLANDS - MSD Oss";51.76118;5.514048;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16521";"Hollister-Stier (Spokane)";47.65878;-117.426047;"USA - PA MSD West Point Bldg. 62";40.209052;-75.296471
"16538";"Wilson NC";35.721269;-77.91554;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16559";"MSD Haarlem";52.387388;4.646219;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16564";"West Point - Bldg 56";40.209052;-75.296471;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16570";"Durham NC";35.994033;-78.898619;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16588";"Elkton VA";38.407904;-78.623628;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16590";"Carlow IRL";53.31666667;-6.233333;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16604";"Hollister-Stier (Spokane)";47.65878;-117.426047;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16607";"Elkton VA";38.883333;-77;"USA - PA MSD West Point Bldg. 70A";40.209052;-75.296471
"16666";"Las Piedras";-34.85;-56.166667;"USA - PR MSD Arecibo";18.444247;-66.646407
"16672";"West Point - Bldg 56";40.209052;-75.296471;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16673";"Ballydine IRL";53.31666667;-6.233333;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16675";"Barceloneta PR";38.883333;-77;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16676";"MSD Singapore West";1.283333333;103.85;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16677";"FINLAND - (Orion Pharma) Salo";60.16666667;24.933333;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16678";"Las Piedras";-34.85;-56.166667;"USA - PR MSD Las Piedras";18.185575;-65.873625
"16689";"Reno OFC";39.529633;-119.813803;"USA - TN";35.517491;-86.580447
"16690";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - TN";35.517491;-86.580447
"16722";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - TN (McKesson) La Verne";35.517491;-86.580447
"16725";"Duluth OFC";46.786672;-92.100485;"USA - TN (McKesson) La Verne";35.517491;-86.580447
"16726";"USA - GA Suwanee OFC";34.05149;-84.0713;"USA - TN (McKesson) Memphis";35.517491;-86.580447
"16728";"Reno OFC";39.529633;-119.813803;"USA - TN (McKesson) Memphis";35.517491;-86.580447
"16729";"Wilson NC";35.721269;-77.91554;"USA - TN (McKesson) Memphis";35.517491;-86.580447
"16747";"Wilson NC";35.721269;-77.91554;"USA - TN (PSI) Memphis";35.517491;-86.580447
"16753";"MSD Singapore West";1.283333333;103.85;"USA - TN (PSI) Memphis";35.517491;-86.580447
"16783";"West Point - Bldg 56";40.209052;-75.296471;"USA - UT (Thermo Fisher)";39.32098;-111.093731
